clause_id,model,win_share
73,checkpoints/llama3.1-8b-soft-panel-square,0.15
74,checkpoints/llama3.1-8b-full-prism,0.096
74,checkpoints/llama3.1-8b-hard-panel,0.191
74,checkpoints/llama3.1-8b-soft-panel,0.10033333333333333
74,checkpoints/llama3.1-8b-soft-panel-clipped,0.21466666666666667
74,checkpoints/llama3.1-8b-soft-panel-sqrt,0.19133333333333333
74,checkpoints/llama3.1-8b-soft-panel-square,0.20666666666666667
75,checkpoints/llama3.1-8b-full-prism,0.12833333333333333
75,checkpoints/llama3.1-8b-hard-panel,0.19233333333333333
75,checkpoints/llama3.1-8b-soft-panel,0.146
75,checkpoints/llama3.1-8b-soft-panel-clipped,0.17966666666666667
75,checkpoints/llama3.1-8b-soft-panel-sqrt,0.16366666666666665
75,checkpoints/llama3.1-8b-soft-panel-square,0.19
